,node,target,weight
4949,Bolzano,Musei - Veneto,0.013559322033898305
4950,Bolzano,Centri Storici - Toscana,0.08135593220338982
4951,Bolzano,Centri Storici - Veneto,0.15254237288135594
4952,Bolzano,Spiagge - Veneto,0.11864406779661017
4953,Bolzano,Enoteche - Veneto,0.010169491525423728
4954,Bolzano,Nulla - Toscana,0.023728813559322035
4955,Bolzano,Sci e Trekking - Veneto,0.04406779661016949
4956,Bolzano,Divertimento - Emilia-Romagna,0.003389830508474576
4957,Bolzano,Musei - Emilia-Romagna,0.006779661016949152
4958,Bolzano,Parchi - Veneto,0.03389830508474576
4959,Bolzano,Terme - Veneto,0.020338983050847456
4960,Bolzano,Parchi - Emilia-Romagna,0.010169491525423728
4961,Bolzano,Nulla - Emilia-Romagna,0.006779661016949152
4962,Bolzano,Centri Storici - Emilia-Romagna,0.04406779661016949
4963,Bolzano,Chiese - Toscana,0.01694915254237288
4964,Bolzano,Enoteche - Toscana,0.04406779661016949
4965,Bolzano,Terme - Toscana,0.01694915254237288
4966,Bolzano,Musei - Toscana,0.003389830508474576
4967,Bolzano,Nulla - Veneto,0.003389830508474576
4968,Bolzano,Enoteche - Emilia-Romagna,0.006779661016949152
4969,Bolzano,Chiese - Veneto,0.003389830508474576
4970,Brennero,Spiagge - Emilia-Romagna,0.3333333333333333
4971,Brennero,Parchi - Emilia-Romagna,0.3333333333333333
4972,Brennero,Musei - Emilia-Romagna,0.3333333333333333
4973,Bressanone,Spiagge - Toscana,0.2222222222222222
4974,Bressanone,Parchi - Veneto,0.1111111111111111
4975,Bressanone,Enoteche - Veneto,0.1111111111111111
4976,Bressanone,Spiagge - Emilia-Romagna,0.4444444444444444
4977,Bressanone,Terme - Toscana,0.1111111111111111
4978,Brunico,Centri Storici - Veneto,0.16666666666666666
4979,Brunico,Centri Storici - Toscana,0.16666666666666666
4980,Brunico,Spiagge - Toscana,0.16666666666666666
4981,Brunico,Sci e Trekking - Veneto,0.16666666666666666
4982,Brunico,Spiagge - Emilia-Romagna,0.16666666666666666
4983,Brunico,Nulla - Veneto,0.16666666666666666
4984,Caldaro sulla strada del vino,Sci e Trekking - Toscana,0.5
4985,Caldaro sulla strada del vino,Terme - Toscana,0.5
4986,Cortaccia sulla strada del vino,Centri Storici - Toscana,1.0
4987,Cortina sulla strada del vino,Divertimento - Veneto,1.0
4988,Corvara in Badia,Nulla - Toscana,0.16666666666666666
4989,Corvara in Badia,Castelli - Emilia-Romagna,0.16666666666666666
4990,Corvara in Badia,Spiagge - Emilia-Romagna,0.16666666666666666
4991,Corvara in Badia,Parchi - Veneto,0.16666666666666666
4992,Corvara in Badia,Centri Storici - Toscana,0.16666666666666666
4993,Corvara in Badia,Divertimento - Veneto,0.16666666666666666
4994,Dobbiaco,Spiagge - Veneto,1.0
4995,Fortezza,Centri Storici - Veneto,1.0
4996,Lagundo,Spiagge - Emilia-Romagna,1.0
4997,Laives,Spiagge - Emilia-Romagna,0.2222222222222222
4998,Laives,Centri Storici - Emilia-Romagna,0.1111111111111111
4999,Laives,Centri Storici - Toscana,0.4444444444444444
5000,Laives,Spiagge - Veneto,0.1111111111111111
5001,Laives,Spiagge - Toscana,0.1111111111111111
5002,Lana,Spiagge - Toscana,0.5
5003,Lana,Spiagge - Veneto,0.5
5004,Merano,Parchi - Veneto,0.03333333333333333
5005,Merano,Terme - Emilia-Romagna,0.03333333333333333
5006,Merano,Negozi - Veneto,0.03333333333333333
5007,Merano,Musei - Veneto,0.03333333333333333
5008,Merano,Centri Storici - Emilia-Romagna,0.03333333333333333
5009,Merano,Terme - Toscana,0.03333333333333333
5010,Merano,Terme - Veneto,0.03333333333333333
5011,Merano,Sci e Trekking - Veneto,0.03333333333333333
5012,Merano,Spiagge - Toscana,0.16666666666666666
5013,Merano,Spiagge - Emilia-Romagna,0.03333333333333333
5014,Merano,Spiagge - Veneto,0.23333333333333334
5015,Merano,Castelli - Emilia-Romagna,0.03333333333333333
5016,Merano,Centri Storici - Veneto,0.26666666666666666
5017,Naturno,Bar - Toscana,0.5
5018,Naturno,Spiagge - Toscana,0.5
5019,Nova Ponente,Spiagge - Toscana,1.0
5020,Ora,Terme - Veneto,1.0
5021,Ortisei,Centri Storici - Veneto,0.5
5022,Ortisei,Divertimento - Veneto,0.5
5023,Prato allo Stelvio,Terme - Toscana,1.0
5024,Predoi,Spiagge - Veneto,1.0
5025,Renon,Spiagge - Emilia-Romagna,0.5
5026,Renon,Parchi - Veneto,0.5
5027,Rio di Pusteria,Spiagge - Toscana,1.0
5028,San Candido,Spiagge - Toscana,1.0
5029,Scena,Spiagge - Veneto,1.0
5030,Sesto,Nulla - Toscana,0.4
5031,Sesto,Enoteche - Veneto,0.2
5032,Sesto,Centri Storici - Veneto,0.4
5033,Sluderno,Musei - Toscana,1.0
5034,Terlano,Centri Storici - Toscana,1.0
5035,Vadena,Spiagge - Toscana,1.0
5036,Valle Aurina,Spiagge - Toscana,1.0
5037,Varna,Sci e Trekking - Toscana,1.0
5038,Vipiteno,Negozi - Veneto,0.25
5039,Vipiteno,Sci e Trekking - Veneto,0.25
5040,Vipiteno,Musei - Veneto,0.5
5041,Ala,Centri Storici - Toscana,0.75
5042,Ala,Enoteche - Toscana,0.25
5043,Andalo,Spiagge - Toscana,1.0
5044,Arco,Spiagge - Toscana,0.29411764705882354
5045,Arco,Enoteche - Emilia-Romagna,0.0196078431372549
5046,Arco,Musei - Toscana,0.0196078431372549
5047,Arco,Chiese - Toscana,0.0196078431372549
5048,Arco,Enoteche - Toscana,0.0392156862745098
5049,Arco,Chiese - Veneto,0.0392156862745098
5050,Arco,Musei - Veneto,0.0196078431372549
